,locus,symbol,ncbi,metadata_idx,semisup_idx,iml1515_idx,precise1k_idx
2437,b2301,yfcF,['NC_000913.3_cds_NP_416804.1_2282'],[],2146,-1,2314
2438,b2302,yfcG,['NC_000913.3_cds_NP_416805.1_2283'],[],2147,797,2315
2439,b2303,folX,['NC_000913.3_cds_NP_416806.1_2284'],[],2148,798,2316
2440,b2304,yfcH,['NC_000913.3_cds_NP_416807.1_2285'],[],2149,-1,2317
2441,b2305,rpnB,['NC_000913.3_cds_NP_416808.1_2286'],[],2150,-1,2318
2442,b2306,hisP,['NC_000913.3_cds_NP_416809.1_2287'],[],2151,799,2319
2443,b2307,hisM,['NC_000913.3_cds_NP_416810.1_2288'],[],2152,800,2320
2444,b2308,hisQ,['NC_000913.3_cds_NP_416811.1_2289'],[],2153,801,2321
2445,b2309,hisJ,['NC_000913.3_cds_NP_416812.1_2290'],[],2154,802,2322
2446,b2310,argT,['NC_000913.3_cds_NP_416813.1_2291'],[],2155,803,2323
2447,b2311,ubiX,['NC_000913.3_cds_NP_416814.1_2292'],[],2156,-1,2324
2448,b2312,purF,['NC_000913.3_cds_NP_416815.1_2293'],[],2158,804,2325
2449,b2313,cvpA,['NC_000913.3_cds_NP_416816.1_2294'],[],2159,-1,2326
2450,b2314,dedD,['NC_000913.3_cds_NP_416817.2_2295'],[],-1,-1,2327
2451,b2315,folC,['NC_000913.3_cds_NP_416818.1_2296'],[],2160,805,2328
2452,b2316,accD,['NC_000913.3_cds_NP_416819.1_2297'],[],2161,806,2329
2453,b2317,dedA,['NC_000913.3_cds_NP_416820.1_2298'],[],2162,-1,2330
2454,b2318,truA,['NC_000913.3_cds_NP_416821.1_2299'],[],2163,-1,2331
2455,b2319,usg,['NC_000913.3_cds_NP_416822.1_2300'],[],2164,-1,2332
2456,b2320,pdxB,['NC_000913.3_cds_NP_416823.1_2301'],[],2165,807,2333
2457,b2321,flk,['NC_000913.3_cds_NP_416824.1_2302'],[],2166,-1,2334
2458,b2322,yfcJ,['NC_000913.3_cds_NP_416825.1_2303'],[],2167,-1,2335
2459,b2323,fabB,['NC_000913.3_cds_NP_416826.1_2304'],[],2168,808,2336
2460,b2324,mnmC,['NC_000913.3_cds_NP_416827.4_2305'],[],2169,-1,2337
2461,b2325,yfcL,['NC_000913.3_cds_NP_416828.1_2306'],[],2170,-1,2338
2462,b2326,epmC,['NC_000913.3_cds_NP_416829.1_2307'],[],2171,-1,2339
2463,b2327,yfcA,['NC_000913.3_cds_NP_416830.1_2308'],[],2172,-1,2340
2464,b2328,mepA,['NC_000913.3_cds_NP_416831.1_2309'],[],2173,809,2341
2465,b2329,aroC,['NC_000913.3_cds_NP_416832.1_2310'],[],2174,810,2342
2466,b2330,prmB,['NC_000913.3_cds_NP_416833.4_2311'],[],2175,-1,2343
2467,b2331,smrB,['NC_000913.3_cds_NP_416834.1_2312'],[],2176,-1,2344
2468,b2332,yfcO,['NC_000913.3_cds_NP_416835.2_2313'],[],2177,-1,2345
2469,b2333,yfcP,['NC_000913.3_cds_NP_416836.1_2314'],[],2178,-1,2346
2470,b2334,yfcQ,['NC_000913.3_cds_NP_416837.1_2315'],[],2179,-1,2347
2471,b2335,yfcR,['NC_000913.3_cds_NP_416838.1_2316'],[],2180,-1,2348
2472,b2336,yfcS,['NC_000913.3_cds_NP_416839.1_2317'],[],2181,-1,2349
2473,b4661,yfcU,[],[],2182,-1,2350
2474,b2339,yfcV,['NC_000913.3_cds_NP_416841.1_2318'],[],2183,-1,2351
2475,b2340,sixA,['NC_000913.3_cds_NP_416842.1_2319'],[],2184,-1,2352
2476,b2341,fadJ,['NC_000913.3_cds_NP_416843.1_2320'],[],2185,811,2353
2477,b2342,fadI,['NC_000913.3_cds_NP_416844.1_2321'],[],2186,812,2354
2478,b2343,yfcZ,['NC_000913.3_cds_NP_416845.2_2322'],[],2187,-1,2355
2479,b2344,fadL,['NC_000913.3_cds_NP_416846.2_2323'],[],2188,813,2356
2480,b2345,yfdF,['NC_000913.3_cds_NP_416847.1_2324'],[],2189,-1,2357
2481,b2346,mlaA,['NC_000913.3_cds_NP_416848.1_2325'],[],2190,-1,2358
2482,b2347,yfdC,['NC_000913.3_cds_NP_416849.1_2326'],[],2191,-1,2359
2483,b2348,argW,[],[],-1,-1,-1
2484,b2349,intS,['NC_000913.3_cds_NP_416850.1_2327'],[],2192,-1,2360
2485,b2350,yfdG,['NC_000913.3_cds_NP_416851.1_2328'],[],2193,-1,2361
2486,b2351,yfdH,['NC_000913.3_cds_NP_416852.1_2329'],[],2194,-1,2362
2487,b2352,yfdI,['NC_000913.3_cds_NP_416853.1_2330'],[],2195,-1,2363
2488,b4780,yodE,['NC_000913.3_cds_YP_010051190.1_2331'],[],-1,-1,-1
2489,b2353,tfaS,[],[],2196,-1,-1
2490,b2354,yfdK,['NC_000913.3_cds_NP_416855.1_2332'],[],2197,-1,2364
2491,b2355,yfdL,[],[],2198,-1,2365
2492,b2356,yfdM,['NC_000913.3_cds_YP_009518803.1_2333'],[],2199,-1,2366
2493,b2357,yfdN,['NC_000913.3_cds_NP_416858.1_2334'],[],2200,-1,2367
2494,b2358,yfdO,['NC_000913.3_cds_YP_009518804.1_2335'],[],2201,-1,2368
2495,b2359,yfdP,['NC_000913.3_cds_NP_416860.4_2336'],[],2202,-1,2369
2496,b2360,yfdQ,['NC_000913.3_cds_NP_416861.1_2337'],[],2203,-1,2370
2497,b2361,yfdR,['NC_000913.3_cds_NP_416862.2_2338'],[],2204,814,2371
2498,b2362,yfdS,['NC_000913.3_cds_NP_416863.1_2339'],[],2205,-1,2372
2499,b2363,yfdT,['NC_000913.3_cds_NP_416864.1_2340'],[],-1,-1,2373
2500,b4545,ypdJ,['NC_000913.3_cds_YP_009518805.1_2341'],[],2206,-1,2374
2501,b4501,torI,['NC_000913.3_cds_YP_588463.1_2342'],[],2207,-1,2375
2502,b4643,pawZ,[],[],-1,-1,-1
2503,b2364,dsdC,['NC_000913.3_cds_NP_416865.1_2343'],[],-1,-1,2376
2504,b2365,dsdX,['NC_000913.3_cds_NP_416866.1_2344'],[],2209,-1,2377
2505,b2366,dsdA,['NC_000913.3_cds_NP_416867.1_2345'],[],2210,815,2378
2506,b2367,emrY,['NC_000913.3_cds_NP_416868.1_2346'],[],2211,-1,2379
2507,b2368,emrK,['NC_000913.3_cds_NP_416869.1_2347'],[],2212,-1,2380
2508,b4781,evgL,['NC_000913.3_cds_YP_010051191.1_2348'],[],-1,-1,-1
2509,b2369,evgA,['NC_000913.3_cds_NP_416870.1_2349'],[],2213,-1,2381
2510,b2370,evgS,['NC_000913.3_cds_NP_416871.1_2350'],[],2214,-1,2382
2511,b2371,yfdE,['NC_000913.3_cds_NP_416872.4_2351'],[],2215,816,2383
2512,b2372,yfdV,['NC_000913.3_cds_NP_416873.1_2352'],[],2216,-1,2384
2513,b2373,oxc,['NC_000913.3_cds_NP_416874.1_2353'],[],2217,817,2385
2514,b2374,frc,['NC_000913.3_cds_NP_416875.1_2354'],[],2218,818,2386
2515,b2375,yfdX,['NC_000913.3_cds_NP_416876.1_2355'],[],2219,-1,2387
2516,b2376,ypdI,['NC_000913.3_cds_NP_416877.1_2356'],[],2220,-1,2388
2517,b2377,yfdY,['NC_000913.3_cds_NP_416878.1_2357'],[],2221,-1,2389
2518,b2378,lpxP,['NC_000913.3_cds_NP_416879.4_2358'],[],2222,819,2390
2519,b4680,ypdK,['NC_000913.3_cds_YP_002791250.1_2359'],[],-1,-1,2391
2520,b2379,alaC,['NC_000913.3_cds_NP_416880.1_2360'],[],2223,820,2392
2521,b2380,pyrS,['NC_000913.3_cds_NP_416881.1_2361'],[],2224,-1,2393
2522,b2381,pyrR,['NC_000913.3_cds_NP_416882.1_2362'],[],2225,-1,2394
2523,b2382,ypdC,['NC_000913.3_cds_NP_416883.1_2363'],[],2226,-1,2395
2524,b2383,fryA,['NC_000913.3_cds_NP_416884.1_2364'],[],2227,-1,2396
2525,b2384,ypdE,['NC_000913.3_cds_NP_416885.1_2365'],[],2228,-1,2397
2526,b2385,ypdF,['NC_000913.3_cds_NP_416886.1_2366'],[],2229,-1,2398
2527,b2386,fryC,['NC_000913.3_cds_NP_416887.1_2367'],[],2230,-1,2399
2528,b2387,fryB,['NC_000913.3_cds_NP_416888.1_2368'],[],2231,-1,2400
2529,b2388,glk,['NC_000913.3_cds_NP_416889.1_2369'],[],2232,821,2401
2530,b2389,yfeO,['NC_000913.3_cds_NP_416890.1_2370'],[],2233,-1,2402
2531,b2390,ypeC,['NC_000913.3_cds_NP_416891.1_2371'],[],2234,-1,2403
2532,b2392,mntH,['NC_000913.3_cds_NP_416893.1_2372'],[],2235,822,2404
2533,b4819,ypeD,['NC_000913.3_cds_YP_010283913.1_2373'],[],-1,-1,-1
2534,b2393,nupC,['NC_000913.3_cds_NP_416894.1_2374'],[],2236,823,2405
2535,b2394,insL3,['NC_000913.3_cds_NP_416895.2_2375'],[],-1,-1,2406
2536,b2395,pdeA,['NC_000913.3_cds_NP_416896.4_2376'],[],2237,-1,2407
2537,b2396,alaX,[],[],-1,-1,-1
2538,b2397,alaW,[],[],-1,-1,-1
2539,b2398,yfeC,['NC_000913.3_cds_NP_416897.2_2377'],[],2238,-1,2408
2540,b2399,yfeD,['NC_000913.3_cds_NP_416898.3_2378'],[],2239,-1,2409
2541,b2400,gltX,['NC_000913.3_cds_NP_416899.1_2379'],[],2240,824,2410
2542,b2401,valU,[],[],-1,-1,-1
2543,b2402,valX,[],[],-1,-1,-1
2544,b2403,valY,[],[],-1,-1,-1
2545,b2404,lysV,[],[],-1,-1,-1
2546,b2405,xapR,['NC_000913.3_cds_NP_416900.1_2380'],[],2241,-1,2411
2547,b2406,xapB,['NC_000913.3_cds_NP_416901.1_2381'],[],2242,825,2412
2548,b2407,xapA,['NC_000913.3_cds_NP_416902.1_2382'],[],2243,826,2413
2549,b2408,yfeN,['NC_000913.3_cds_NP_416903.1_2383'],[],2244,-1,2414
2550,b2409,yfeR,['NC_000913.3_cds_NP_416904.1_2384'],[],2245,-1,2415
2551,b2410,yfeH,['NC_000913.3_cds_NP_416905.1_2385'],[],2246,-1,2416
2552,b4546,ypeB,['NC_000913.3_cds_YP_588464.1_2386'],[],2247,-1,2417
2553,b2411,ligA,['NC_000913.3_cds_NP_416906.1_2387'],[],2248,827,2418
2554,b2412,zipA,['NC_000913.3_cds_NP_416907.1_2388'],[],2249,-1,2419
2555,b2413,cysZ,['NC_000913.3_cds_NP_416908.1_2389'],[],2250,828,2420
2556,b2414,cysK,['NC_000913.3_cds_NP_416909.1_2390'],[],2251,829,2421
2557,b2415,ptsH,['NC_000913.3_cds_NP_416910.1_2391'],[],2252,830,2422
2558,b2416,ptsI,['NC_000913.3_cds_NP_416911.1_2392'],[],2253,831,2423
2559,b2417,crr,['NC_000913.3_cds_NP_416912.1_2393'],[],2254,832,2424
2560,b2418,pdxK,['NC_000913.3_cds_NP_416913.1_2394'],[],2255,833,2425
2561,b2419,yfeK,['NC_000913.3_cds_NP_416914.1_2395'],[],2256,-1,2426
2562,b2420,yfeS,['NC_000913.3_cds_NP_416915.1_2396'],[],2257,-1,2427
2563,b2421,cysM,['NC_000913.3_cds_NP_416916.1_2397'],[],2258,834,2428
2564,b2422,cysA,['NC_000913.3_cds_NP_416917.1_2398'],[],2259,835,2429
2565,b2423,cysW,['NC_000913.3_cds_YP_026168.2_2399'],[],2260,836,2430
2566,b2424,cysU,['NC_000913.3_cds_NP_416919.1_2400'],[],2261,837,2431
2567,b2425,cysP,['NC_000913.3_cds_NP_416920.1_2401'],[],2262,838,2432
2568,b2426,ucpA,['NC_000913.3_cds_NP_416921.4_2402'],[],2263,-1,2433
2569,b2427,murR,['NC_000913.3_cds_NP_416922.1_2403'],[],2264,-1,2434
2570,b2428,murQ,['NC_000913.3_cds_NP_416923.1_2404'],[],2265,839,2435
2571,b2429,murP,['NC_000913.3_cds_NP_416924.1_2405'],[],2266,840,2436
2572,b2430,yfeW,['NC_000913.3_cds_NP_416925.2_2406'],[],2267,841,2437
2573,b2431,yfeX,['NC_000913.3_cds_NP_416926.4_2407'],[],2268,842,2438
2574,b2432,yfeY,['NC_000913.3_cds_NP_416927.1_2408'],[],2269,-1,2439
2575,b2433,yfeZ,['NC_000913.3_cds_NP_416928.4_2409'],[],2270,-1,2440
2576,b2434,ypeA,['NC_000913.3_cds_NP_416929.4_2410'],[],2271,-1,2441
2577,b2435,amiA,['NC_000913.3_cds_NP_416930.1_2411'],[],2272,843,2442
2578,b2436,hemF,['NC_000913.3_cds_NP_416931.1_2412'],[],2273,844,2443
2579,b2437,eutR,['NC_000913.3_cds_NP_416932.1_2413'],[],2274,-1,2444
2580,b2438,eutK,['NC_000913.3_cds_NP_416933.4_2414'],[],2275,-1,2445
2581,b2439,eutL,['NC_000913.3_cds_NP_416934.1_2415'],[],2276,-1,2446
2582,b2440,eutC,['NC_000913.3_cds_NP_416935.1_2416'],[],2277,845,2447
2583,b2441,eutB,['NC_000913.3_cds_NP_416936.4_2417'],[],2278,846,2448
2584,b2442,intZ,['NC_000913.3_cds_NP_416937.2_2418'],[],-1,-1,2449
2585,b2443,yffL,['NC_000913.3_cds_NP_416938.1_2419'],[],-1,-1,2450
2586,b2444,yffM,['NC_000913.3_cds_NP_416939.1_2420'],[],-1,-1,2451
2587,b2445,yffN,['NC_000913.3_cds_NP_416940.2_2421'],[],-1,-1,2452
2588,b2446,yffO,['NC_000913.3_cds_NP_416941.1_2422'],[],-1,-1,2453
2589,b2447,yffP,['NC_000913.3_cds_NP_416942.1_2423'],[],-1,-1,2454
2590,b2448,yffQ,['NC_000913.3_cds_NP_416943.2_2424'],[],-1,-1,2455
2591,b2449,yffR,['NC_000913.3_cds_NP_416944.1_2425'],[],-1,-1,2456
2592,b2450,yffS,['NC_000913.3_cds_NP_416945.2_2426'],[],-1,-1,2457
2593,b2451,eutA,['NC_000913.3_cds_NP_416946.1_2427'],[],2279,-1,2458
2594,b2452,eutH,['NC_000913.3_cds_NP_416947.1_2428'],[],2280,-1,2459
2595,b2453,eutG,['NC_000913.3_cds_NP_416948.4_2429'],[],2281,-1,2460
2596,b2454,eutJ,['NC_000913.3_cds_NP_416949.1_2430'],[],2282,-1,2461
2597,b2455,eutE,['NC_000913.3_cds_NP_416950.1_2431'],[],2283,-1,2462
2598,b2456,eutN,['NC_000913.3_cds_NP_416951.1_2432'],[],2284,-1,2463
2599,b2457,eutM,['NC_000913.3_cds_NP_416952.2_2433'],[],2285,-1,2464
2600,b2458,eutD,['NC_000913.3_cds_NP_416953.1_2434'],[],2286,847,2465
2601,b2459,eutT,['NC_000913.3_cds_NP_416954.1_2435'],[],2287,-1,2466
2602,b2460,eutQ,['NC_000913.3_cds_NP_416955.1_2436'],[],2288,-1,2467
2603,b2461,eutP,['NC_000913.3_cds_NP_416956.1_2437'],[],2289,-1,2468
2604,b2462,eutS,['NC_000913.3_cds_NP_416957.4_2438'],[],2290,-1,2469
2605,b2463,maeB,['NC_000913.3_cds_NP_416958.1_2439'],[],2291,848,2470
2606,b2464,talA,['NC_000913.3_cds_NP_416959.1_2440'],[],-1,849,2471
2607,b2465,tktB,['NC_000913.3_cds_NP_416960.1_2441'],[],2292,850,2472
2608,b2466,ypfG,['NC_000913.3_cds_NP_416961.1_2442'],[],2293,-1,2473
2609,b2467,nudK,['NC_000913.3_cds_NP_416962.1_2443'],[],2294,851,2474
2610,b2468,aegA,['NC_000913.3_cds_NP_416963.1_2444'],[],2295,-1,2475
2611,b2469,narQ,['NC_000913.3_cds_NP_416964.1_2445'],[],2296,-1,2476
2612,b2470,acrD,['NC_000913.3_cds_NP_416965.1_2446'],[],2297,852,2477
2613,b4606,ypfM,['NC_000913.3_cds_YP_001165325.1_2447'],[],-1,-1,2478
2614,b2471,yffB,['NC_000913.3_cds_NP_416966.1_2448'],[],2298,-1,2479
2615,b2472,dapE,['NC_000913.3_cds_NP_416967.1_2449'],[],2299,853,2480
2616,b4547,ypfN,['NC_000913.3_cds_YP_588465.1_2450'],[],2300,-1,2481
2617,b2473,ypfH,['NC_000913.3_cds_NP_416968.2_2451'],[],2301,-1,2482
2618,b2474,tmcA,['NC_000913.3_cds_NP_416969.1_2452'],[],2302,-1,2483
2619,b2475,ypfJ,['NC_000913.3_cds_NP_416970.1_2453'],[],2303,-1,2484
2620,b2476,purC,['NC_000913.3_cds_NP_416971.1_2454'],[],-1,854,2485
2621,b2477,bamC,['NC_000913.3_cds_NP_416972.4_2455'],"[16, 17]",2304,-1,2486
2622,b2478,dapA,['NC_000913.3_cds_NP_416973.1_2456'],[],2305,855,2487
2623,b2479,gcvR,['NC_000913.3_cds_NP_416974.4_2457'],[],2306,-1,2488
2624,b2480,bcp,['NC_000913.3_cds_NP_416975.1_2458'],[],2307,856,2489
2625,b2481,hyfA,['NC_000913.3_cds_NP_416976.4_2459'],[],2308,857,2490
2626,b2482,hyfB,['NC_000913.3_cds_NP_416977.1_2460'],[],2309,858,2491
2627,b2483,hyfC,['NC_000913.3_cds_NP_416978.4_2461'],[],2310,859,2492
2628,b2484,hyfD,['NC_000913.3_cds_NP_416979.1_2462'],[],2311,860,2493
2629,b2485,hyfE,['NC_000913.3_cds_NP_416980.1_2463'],[],2312,861,2494
2630,b2486,hyfF,['NC_000913.3_cds_NP_416981.1_2464'],[],2313,862,2495
2631,b2487,hyfG,['NC_000913.3_cds_NP_416982.1_2465'],[],-1,863,2496
2632,b2488,hyfH,['NC_000913.3_cds_NP_416983.1_2466'],[],2314,864,2497
2633,b2489,hyfI,['NC_000913.3_cds_NP_416984.1_2467'],[],2315,865,2498
2634,b2490,hyfJ,['NC_000913.3_cds_NP_416985.4_2468'],[],2316,866,2499
2635,b2491,hyfR,['NC_000913.3_cds_NP_416986.4_2469'],[],2317,-1,2500
2636,b2492,focB,['NC_000913.3_cds_NP_416987.1_2470'],[],2318,867,2501
2637,b2493,yfgO,['NC_000913.3_cds_NP_416988.1_2471'],[],2319,-1,2502
2638,b2494,bepA,['NC_000913.3_cds_NP_416989.1_2472'],[],2320,-1,2503
2639,b2495,yfgD,['NC_000913.3_cds_NP_416990.1_2473'],[],2321,-1,2504
2640,b2496,hda,['NC_000913.3_cds_NP_416991.2_2474'],[],2322,-1,2505
2641,b2497,uraA,['NC_000913.3_cds_NP_416992.1_2475'],[],2323,868,2506
2642,b2498,upp,['NC_000913.3_cds_NP_416993.2_2476'],[],2324,869,2507
2643,b2499,purM,['NC_000913.3_cds_NP_416994.1_2477'],[],2325,870,2508
2644,b2500,purN,['NC_000913.3_cds_NP_416995.1_2478'],[],2326,871,2509
2645,b2501,ppk,['NC_000913.3_cds_NP_416996.1_2479'],[],2327,872,2510
2646,b2502,ppx,['NC_000913.3_cds_NP_416997.1_2480'],[],2328,873,2511
2647,b2503,pdeF,['NC_000913.3_cds_NP_416998.1_2481'],[],2329,874,2512
2648,b2504,yfgG,['NC_000913.3_cds_NP_416999.1_2482'],[],2330,-1,2513
2649,b2505,yfgH,['NC_000913.3_cds_NP_417000.1_2483'],[],2331,-1,2514
2650,b2506,yfgI,['NC_000913.3_cds_NP_417001.1_2484'],[],2332,-1,2515
2651,b2507,guaA,['NC_000913.3_cds_NP_417002.1_2485'],[],2333,875,2516
2652,b2508,guaB,['NC_000913.3_cds_NP_417003.1_2486'],[],2334,876,2517
2653,b2509,xseA,['NC_000913.3_cds_NP_417004.1_2487'],[],2335,-1,2518
2654,b2510,yfgJ,['NC_000913.3_cds_NP_417005.2_2488'],[],2336,-1,2519
2655,b2511,der,['NC_000913.3_cds_NP_417006.2_2489'],[],2337,-1,2520
2656,b2512,bamB,['NC_000913.3_cds_NP_417007.1_2490'],[],2338,-1,2521
2657,b2513,yfgM,['NC_000913.3_cds_NP_417008.1_2491'],[],2339,-1,2522
2658,b2514,hisS,['NC_000913.3_cds_NP_417009.1_2492'],[],2340,-1,2523
2659,b4761,sroE,[],[],-1,-1,-1
2660,b2515,ispG,['NC_000913.3_cds_NP_417010.1_2493'],[],2341,877,2524
2661,b2516,rodZ,['NC_000913.3_cds_NP_417011.1_2494'],[],2342,-1,2525
2662,b2517,rlmN,['NC_000913.3_cds_NP_417012.1_2495'],[],2343,-1,2526
2663,b2518,ndk,['NC_000913.3_cds_NP_417013.1_2496'],[],2344,878,2527
2664,b2519,pbpC,['NC_000913.3_cds_NP_417014.1_2497'],[],2345,879,2528
2665,b2520,yfhM,['NC_000913.3_cds_NP_417015.1_2498'],[],2346,-1,2529
2666,b2521,sseA,['NC_000913.3_cds_NP_417016.4_2499'],[],2347,880,2530
2667,b4811,timR,[],[],-1,-1,-1
2668,b4440,ryfA,[],[],-1,-1,-1
2669,b4812,timP,['NC_000913.3_cds_YP_010283914.1_2500'],[],-1,-1,-1
2670,b2522,sseB,['NC_000913.3_cds_NP_417017.4_2501'],[],2348,-1,2531
2671,b2523,pepB,['NC_000913.3_cds_NP_417018.4_2502'],[],2349,881,2532
2672,b2524,iscX,['NC_000913.3_cds_NP_417019.1_2503'],[],2350,-1,2533
2673,b2525,fdx,['NC_000913.3_cds_NP_417020.1_2504'],[],2351,-1,2534
2674,b2526,hscA,['NC_000913.3_cds_NP_417021.1_2505'],[],2352,-1,2535
2675,b2527,hscB,['NC_000913.3_cds_NP_417022.1_2506'],[],2353,-1,2536
2676,b2528,iscA,['NC_000913.3_cds_NP_417023.1_2507'],[],2354,882,2537
2677,b2529,iscU,['NC_000913.3_cds_NP_417024.1_2508'],[],2355,883,2538
2678,b2530,iscS,['NC_000913.3_cds_YP_026169.1_2509'],[],2356,884,2539
2679,b2531,iscR,['NC_000913.3_cds_NP_417026.1_2510'],[],2357,-1,2540
2680,b2532,trmJ,['NC_000913.3_cds_NP_417027.1_2511'],[],2358,-1,2541
2681,b2533,suhB,['NC_000913.3_cds_NP_417028.1_2512'],[],2359,885,2542
2682,b2534,yfhR,['NC_000913.3_cds_NP_417029.4_2513'],[],2360,-1,2543
2683,b2535,csiE,['NC_000913.3_cds_NP_417030.2_2514'],[],2361,-1,2544
2684,b2536,hcaT,['NC_000913.3_cds_NP_417031.1_2515'],[],2362,886,2545
2685,b2537,hcaR,['NC_000913.3_cds_NP_417032.1_2516'],[],2363,-1,2546
2686,b4706,iroK,['NC_000913.3_cds_YP_008592385.1_2517'],[],-1,-1,2547
2687,b2538,hcaE,['NC_000913.3_cds_NP_417033.1_2518'],[],2364,887,2548
2688,b2539,hcaF,['NC_000913.3_cds_NP_417034.1_2519'],[],2366,888,2549
2689,b2540,hcaC,['NC_000913.3_cds_NP_417035.1_2520'],[],2367,889,2550
2690,b2541,hcaB,['NC_000913.3_cds_NP_417036.1_2521'],[],-1,890,2551
2691,b2542,hcaD,['NC_000913.3_cds_NP_417037.1_2522'],[],2368,891,2552
2692,b2543,yphA,['NC_000913.3_cds_NP_417038.4_2523'],[],2369,-1,2553
2693,b2544,yphB,['NC_000913.3_cds_NP_417039.1_2524'],[],-1,-1,2554
2694,b2545,yphC,['NC_000913.3_cds_NP_417040.2_2525'],[],2370,-1,2555
2695,b2546,yphD,['NC_000913.3_cds_NP_417041.1_2526'],[],2371,-1,2556
2696,b2547,yphE,['NC_000913.3_cds_NP_417042.1_2527'],[],2372,-1,2557
2697,b2548,yphF,['NC_000913.3_cds_NP_417043.1_2528'],[],2373,-1,2558
2698,b2549,yphG,['NC_000913.3_cds_NP_417044.4_2529'],[],2374,-1,2559
2699,b2550,yphH,['NC_000913.3_cds_NP_417045.4_2530'],[],2375,-1,2560
2700,b2551,glyA,['NC_000913.3_cds_NP_417046.1_2531'],[],2376,892,2561
2701,b2552,hmp,['NC_000913.3_cds_NP_417047.1_2532'],[],2377,893,2562
2702,b2553,glnB,['NC_000913.3_cds_NP_417048.1_2533'],[],2378,-1,2563
2703,b2554,glrR,['NC_000913.3_cds_NP_417049.1_2534'],[],2379,-1,2564
2704,b2555,qseG,['NC_000913.3_cds_NP_417050.1_2535'],[],2380,-1,2565
2705,b2556,glrK,['NC_000913.3_cds_NP_417051.2_2536'],[],2381,-1,2566
2706,b4441,glmY,[],[],-1,-1,-1
2707,b2557,purL,['NC_000913.3_cds_YP_026170.1_2537'],[],2382,894,2567
2708,b2558,mltF,['NC_000913.3_cds_NP_417053.2_2538'],[],2383,895,2568
2709,b2559,tadA,['NC_000913.3_cds_NP_417054.2_2539'],[],2384,-1,2569
2710,b2560,pgpC,['NC_000913.3_cds_NP_417055.4_2540'],[],2385,-1,2570
2711,b2561,yfhH,['NC_000913.3_cds_NP_417056.2_2541'],[],2386,-1,2571
2712,b2562,yfhL,['NC_000913.3_cds_NP_417057.1_2542'],[],2387,-1,2572
2713,b4687,shoB,['NC_000913.3_cds_YP_002791251.1_2543'],[],-1,-1,2573
2714,b4608,ohsC,[],[],-1,-1,-1
2715,b2563,acpS,['NC_000913.3_cds_NP_417058.1_2544'],[],2388,896,2574
2716,b2564,pdxJ,['NC_000913.3_cds_NP_417059.1_2545'],[],2389,897,2575
2717,b2565,recO,['NC_000913.3_cds_NP_417060.1_2546'],[],-1,-1,2576
2718,b2566,era,['NC_000913.3_cds_NP_417061.1_2547'],[],2390,-1,2577
2719,b2567,rnc,['NC_000913.3_cds_NP_417062.1_2548'],[],2391,-1,2578
2720,b2568,lepB,['NC_000913.3_cds_NP_417063.1_2549'],[],2392,-1,2579
2721,b2569,lepA,['NC_000913.3_cds_NP_417064.1_2550'],[],2393,-1,2580
2722,b2570,rseC,['NC_000913.3_cds_NP_417065.1_2551'],[],2394,-1,2581
2723,b2571,rseB,['NC_000913.3_cds_NP_417066.1_2552'],[],2395,-1,2582
2724,b2572,rseA,['NC_000913.3_cds_NP_417067.1_2553'],[],2396,-1,2583
2725,b2573,rpoE,['NC_000913.3_cds_NP_417068.1_2554'],[],2397,-1,2584
2726,b4725,rseD,['NC_000913.3_cds_YP_009518806.1_2555'],[],-1,-1,2585
2727,b2574,nadB,['NC_000913.3_cds_NP_417069.1_2556'],[],2398,898,2586
2728,b2575,yfiC,['NC_000913.3_cds_NP_417070.2_2557'],[],2399,-1,2587
2729,b2576,srmB,['NC_000913.3_cds_NP_417071.1_2558'],[],2400,-1,2588
2730,b2577,yfiE,['NC_000913.3_cds_NP_417072.4_2559'],[],2401,-1,2589
2731,b2578,eamB,['NC_000913.3_cds_NP_417073.1_2560'],[],2402,899,2590
2732,b2579,grcA,['NC_000913.3_cds_NP_417074.1_2561'],[],2403,900,2591
2733,b2580,ung,['NC_000913.3_cds_NP_417075.1_2562'],[],2404,-1,2592
2734,b2581,yfiF,['NC_000913.3_cds_NP_417076.1_2563'],[],2405,-1,2593
2735,b2582,trxC,['NC_000913.3_cds_NP_417077.1_2564'],[],2406,901,2594
2736,b2583,tapT,['NC_000913.3_cds_NP_417078.4_2565'],[],2407,-1,2595
2737,b2584,patZ,['NC_000913.3_cds_NP_417079.1_2566'],[],2408,-1,2596
2738,b4782,pssL,['NC_000913.3_cds_YP_010051192.1_2567'],[],-1,-1,-1
2739,b2585,pssA,['NC_000913.3_cds_NP_417080.4_2568'],[],2409,902,2597
2740,b2586,yfiM,['NC_000913.3_cds_NP_417081.2_2569'],[],2410,-1,2598
2741,b2587,kgtP,['NC_000913.3_cds_NP_417082.1_2570'],[],2411,903,2599
2742,b4783,yfiS,['NC_000913.3_cds_YP_010051193.1_2571'],[],-1,-1,-1
2743,b2588,rrfG,[],[],-1,-1,-1
2744,b2589,rrlG,[],[],-1,-1,-1
2745,b2590,gltW,[],[],-1,-1,-1
2746,b2591,rrsG,[],[],-1,-1,-1
2747,b2592,clpB,"['NC_000913.3_cds_NP_417083.1_2572', 'NC_000913.3_cds_YP_010051194.1_2573']",[],2412,-1,2600
2748,b4609,ryfD,[],[],-1,-1,-1
