label,accuracy,f1,pred 0,prob 0,test 0,pred 1,prob 1,test 1,pred 2,prob 2,test 2,pred 3,prob 3,test 3,pred 4,prob 4,test 4,pred 5,prob 5,test 5,pred 6,prob 6,test 6,pred 7,prob 7,test 7,pred 8,prob 8,test 8,pred 9,prob 9,test 9,pred10,prob10,test10,pred11,prob11,test11,pred12,prob12,test12,pred13,prob13,test13,pred14,prob14,test14,pred15,prob15,test15,pred16,prob16,test16,pred17,prob17,test17,pred18,prob18,test18,pred19,prob19,test19,pred20,prob20,test20,pred21,prob21,test21,pred22,prob22,test22,pred23,prob23,test23,pred24,prob24,test24,pred25,prob25,test25,pred26,prob26,test26,pred27,prob27,test27,pred28,prob28,test28,pred29,prob29,test29,pred30,prob30,test30,pred31,prob31,test31,pred32,prob32,test32,pred33,prob33,test33,pred34,prob34,test34,pred35,prob35,test35,pred36,prob36,test36,pred37,prob37,test37,pred38,prob38,test38,pred39,prob39,test39,pred40,prob40,test40,pred41,prob41,test41,pred42,prob42,test42,pred43,prob43,test43,pred44,prob44,test44,pred45,prob45,test45,pred46,prob46,test46,pred47,prob47,test47,pred48,prob48,test48,pred49,prob49,test49,pred50,prob50,test50,pred51,prob51,test51,pred52,prob52,test52,pred53,prob53,test53,pred54,prob54,test54,pred55,prob55,test55,pred56,prob56,test56,pred57,prob57,test57,pred58,prob58,test58,pred59,prob59,test59,pred60,prob60,test60,pred61,prob61,test61,pred62,prob62,test62,pred63,prob63,test63,pred64,prob64,test64,pred65,prob65,test65,pred66,prob66,test66,pred67,prob67,test67,pred68,prob68,test68,pred69,prob69,test69,pred70,prob70,test70,pred71,prob71,test71,pred72,prob72,test72
     558,  53.42%,0.23214285714285712,1,0.48230407,-1,1,0.48230407,-1,1,0.48230407,-1,1,0.48720914,0,1,0.48230407,-1,1,0.48230407,-1,1,0.5798671,-1,1,0.5798671,-1,1,0.5798671,-1,1,0.5798671,-1,1,0.5798671,-1,1,0.48230407,1,1,0.48230407,1,1,0.5798671,1,1,0.48720914,0,1,0.5798671,0,1,0.491795,1,1,0.491795,1,1,0.49295625,1,1,0.49295625,1,1,0.5404962,1,1,0.5404962,-1,1,0.48299575,1,1,0.48299575,1,1,0.47582224,1,1,0.47582224,1,1,0.5031634,1,1,0.5031634,1,1,0.48720914,0,1,0.48744825,1,1,0.48744825,1,1,0.48720914,0,1,0.5607095,0,1,0.5607095,1,1,0.5607095,1,1,0.48720914,0,1,0.57233924,1,1,0.57233924,1,1,0.57233924,1,1,0.57233924,1,1,0.57233924,1,1,0.57233924,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.506215,1,1,0.5831431,0,1,0.5831431,0,1,0.5831431,0,1,0.5831431,0,1,0.5831431,0,1,0.5831431,0,1,0.48024362,1,1,0.48024362,1,1,0.48024362,1,1,0.56070954,0,1,0.5607095,0,1,0.5607095,0,1,0.5607095,0,1,0.48018235,0,1,0.48018235,0,1,0.48018235,0,1,0.48208153,0,1,0.48208153,0,1,0.48208153,0
     559,  49.32%,0.22018348623853212,1,0.47523105,-1,1,0.47523105,-1,1,0.47523105,-1,1,0.48257595,0,1,0.47523105,-1,1,0.47523105,0,1,0.6281322,-1,1,0.6281322,-1,1,0.6281322,-1,1,0.6281322,-1,1,0.6281322,-1,1,0.47523105,1,1,0.47523105,1,1,0.6281322,0,1,0.48257595,0,1,0.6281322,0,1,0.48820657,1,1,0.48820657,1,1,0.48870996,1,1,0.48870996,1,1,0.60035616,-1,1,0.60035616,-1,1,0.47616613,1,1,0.47616613,1,1,0.46998802,0,1,0.46998802,1,1,0.5020617,1,1,0.5020617,1,1,0.48257595,0,1,0.48473024,1,1,0.48473024,1,1,0.4825759,0,1,0.625595,0,1,0.625595,1,1,0.625595,1,1,0.48257595,0,1,0.6196338,1,1,0.6196338,1,1,0.6196338,1,1,0.6196338,1,1,0.6196338,1,1,0.6196338,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.5054948,1,1,0.63282984,0,1,0.63282984,0,1,0.63282984,0,1,0.63282984,0,1,0.63282984,0,1,0.63282984,0,1,0.4754612,1,1,0.4754612,1,1,0.4754612,1,1,0.625595,0,1,0.625595,0,1,0.625595,0,1,0.625595,0,1,0.47255716,0,1,0.47255716,0,1,0.47255716,0,1,0.47643524,0,1,0.47643524,0,1,0.47643524,0
     560,  23.29%,0.1907413135374781,-1,0.38665378,-1,-1,0.38665378,-1,-1,0.38665378,1,-1,0.38136724,0,-1,0.38665378,-1,-1,0.38665378,1,0,0.49145108,-1,0,0.49145108,-1,0,0.49145108,-1,0,0.49145108,-1,0,0.49145108,-1,-1,0.38665378,1,-1,0.38665378,1,0,0.49145108,0,-1,0.38136724,0,0,0.49145108,0,-1,0.3817838,1,-1,0.3817838,1,-1,0.37605783,1,-1,0.37605783,1,0,0.51057667,1,0,0.51057667,1,-1,0.38387537,1,-1,0.38387537,1,-1,0.38500592,1,-1,0.38500592,1,-1,0.3715387,0,-1,0.3715387,1,-1,0.38136724,0,-1,0.38174602,0,-1,0.38174602,1,-1,0.38136724,0,0,0.54150724,0,0,0.54150724,1,0,0.54150724,1,-1,0.38136724,0,0,0.495395,1,0,0.495395,1,0,0.495395,1,0,0.495395,1,0,0.495395,0,0,0.495395,1,-1,0.3735251,1,-1,0.3735251,0,-1,0.3735251,0,-1,0.3735251,1,-1,0.3735251,1,-1,0.3735251,1,-1,0.3735251,1,-1,0.3735251,1,-1,0.3735251,0,-1,0.3735251,1,-1,0.3735251,1,-1,0.3735251,1,0,0.5102725,0,0,0.5102725,0,0,0.5102725,0,0,0.5102725,0,0,0.5102725,0,0,0.5102725,0,-1,0.3833587,0,-1,0.3833587,0,-1,0.38335866,0,0,0.54150736,0,0,0.5415073,0,0,0.5415073,0,0,0.5415073,0,-1,0.38594323,0,-1,0.38594323,0,-1,0.38594323,0,-1,0.38439193,0,-1,0.38439193,0,-1,0.38439193,0
     561,  12.33%,0.07317073170731707,-1,0.5890891,0,-1,0.5890891,0,-1,0.5890891,0,-1,0.5844433,0,-1,0.5890891,0,-1,0.5890891,0,-1,0.56645995,0,-1,0.56645995,0,-1,0.56645995,0,-1,0.56645995,0,-1,0.56645995,0,-1,0.5890891,0,-1,0.5890891,0,-1,0.56645995,1,-1,0.5844433,0,-1,0.56645995,0,-1,0.583503,1,-1,0.583503,1,-1,0.5863831,-1,-1,0.5863831,-1,-1,0.5796515,-1,-1,0.5796515,-1,-1,0.5832989,-1,-1,0.5832989,1,-1,0.58244675,-1,-1,0.58244675,-1,-1,0.5792604,-1,-1,0.5792604,-1,-1,0.5844433,0,-1,0.5819952,1,-1,0.58199525,1,-1,0.5844433,0,-1,0.5690826,0,-1,0.5690826,1,-1,0.5690826,0,-1,0.5844433,0,-1,0.5644987,1,-1,0.5644987,0,-1,0.5644987,1,-1,0.5644987,1,-1,0.5644987,0,-1,0.5644987,0,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.57997847,1,-1,0.5788147,0,-1,0.5788147,0,-1,0.5788147,0,-1,0.5788147,0,-1,0.5788147,0,-1,0.5788147,0,-1,0.5836139,0,-1,0.5836139,0,-1,0.5836138,0,-1,0.5690827,0,-1,0.5690827,0,-1,0.5690827,0,-1,0.5690827,0,-1,0.5879607,0,-1,0.5879607,1,-1,0.5879607,0,-1,0.58285165,0,-1,0.58285165,0,-1,0.58285165,0
     562,  10.96%,0.06584362139917695,-1,0.620839,0,-1,0.620839,0,-1,0.620839,0,-1,0.6148602,0,-1,0.620839,0,-1,0.620839,0,-1,0.51803505,0,-1,0.51803505,0,-1,0.51803505,0,-1,0.51803505,0,-1,0.51803505,0,-1,0.620839,0,-1,0.620839,0,-1,0.51803505,0,-1,0.6148602,0,-1,0.51803505,0,-1,0.6143351,1,-1,0.6143351,1,-1,0.6160238,-1,-1,0.6160238,-1,-1,0.49679407,-1,-1,0.49679407,-1,-1,0.61365706,0,-1,0.61365706,1,-1,0.61250776,-1,-1,0.61250776,-1,-1,0.60834986,-1,-1,0.60834986,-1,-1,0.6148602,0,-1,0.6124489,1,-1,0.6124489,1,-1,0.6148602,0,-1,0.48584354,0,-1,0.48584354,1,-1,0.48584354,0,-1,0.6148602,0,-1,0.5085876,1,-1,0.5085876,0,-1,0.5085876,1,-1,0.5085876,1,-1,0.5085876,0,-1,0.5085876,0,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,0,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.6094889,1,-1,0.51245713,0,-1,0.51245713,0,-1,0.51245713,0,-1,0.51245713,0,-1,0.51245713,0,-1,0.51245713,0,-1,0.61335224,0,-1,0.61335224,0,-1,0.61335224,0,-1,0.48584348,0,-1,0.48584354,0,-1,0.48584354,0,-1,0.48584354,0,-1,0.6187717,1,-1,0.6187717,1,-1,0.6187717,0,-1,0.61292464,0,-1,0.61292464,0,-1,0.61292464,0
     563,  23.29%,0.1259259259259259,-1,0.6076648,0,-1,0.6076648,0,-1,0.6076648,0,-1,0.60126054,0,-1,0.6076648,0,-1,0.6076648,0,-1,0.63199055,0,-1,0.63199055,0,-1,0.63199055,0,-1,0.63199055,0,-1,0.63199055,0,-1,0.6076648,0,-1,0.6076648,0,-1,0.63199055,0,-1,0.60126054,0,-1,0.63199055,0,-1,0.60006386,1,-1,0.60006386,1,-1,0.60328,-1,-1,0.60328,-1,-1,0.6481433,-1,-1,0.6481433,-1,-1,0.60065854,0,-1,0.60065854,1,-1,0.5995657,-1,-1,0.5995657,-1,-1,0.595202,-1,-1,0.595202,-1,-1,0.60126054,0,-1,0.59891474,1,-1,0.59891474,1,-1,0.60126054,0,-1,0.63036776,1,-1,0.63036776,1,-1,0.63036776,1,-1,0.60126054,0,-1,0.63486207,1,-1,0.63486207,0,-1,0.63486207,1,-1,0.63486207,1,-1,0.63486207,0,-1,0.63486207,0,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.5981126,1,-1,0.6501801,-1,-1,0.6501801,-1,-1,0.6501801,-1,-1,0.6501801,-1,-1,0.6501801,-1,-1,0.6501801,-1,-1,0.60044885,-1,-1,0.60044885,-1,-1,0.60044885,-1,-1,0.63036776,0,-1,0.63036776,0,-1,0.63036776,0,-1,0.63036776,0,-1,0.60485214,0,-1,0.60485214,0,-1,0.60485214,0,-1,0.59999526,0,-1,0.59999526,0,-1,0.59999526,0
     564,   9.59%,0.05833333333333333,-1,0.58453065,0,-1,0.58453065,0,-1,0.58453065,0,-1,0.5810968,0,-1,0.58453065,0,-1,0.58453065,0,-1,0.56337637,0,-1,0.56337637,0,-1,0.56337637,0,-1,0.56337637,0,-1,0.56337637,0,-1,0.58453065,0,-1,0.58453065,0,-1,0.56337637,0,-1,0.5810968,0,-1,0.56337637,0,-1,0.5797165,1,-1,0.5797165,1,-1,0.5847038,-1,-1,0.5847038,-1,-1,0.55751187,-1,-1,0.55751187,-1,-1,0.5788464,1,-1,0.5788464,1,-1,0.5780356,-1,-1,0.5780356,-1,-1,0.57511216,-1,-1,0.57511216,0,-1,0.5810968,0,-1,0.5803461,1,-1,0.58034617,1,-1,0.5810969,0,-1,0.5434355,0,-1,0.5434355,1,-1,0.5434355,0,-1,0.5810968,0,-1,0.5605573,0,-1,0.5605573,0,-1,0.5605573,0,-1,0.5605573,0,-1,0.5605573,0,-1,0.5605573,0,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,0,-1,0.57770795,0,-1,0.57770795,0,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,1,-1,0.57770795,1,-1,0.5619601,0,-1,0.5619601,0,-1,0.5619601,0,-1,0.5619601,0,-1,0.5619601,0,-1,0.5619601,0,-1,0.58121824,0,-1,0.58121824,0,-1,0.5812182,0,-1,0.5434355,0,-1,0.5434355,0,-1,0.5434355,0,-1,0.5434355,0,-1,0.58322394,1,-1,0.58322394,1,-1,0.58322394,0,-1,0.57857496,0,-1,0.57857496,0,-1,0.57857496,0
     565,  68.49%,0.3048128342245989,-1,0.34892365,-1,-1,0.34892365,0,-1,0.34892365,1,0,0.33780867,0,-1,0.34892365,0,-1,0.34892365,1,0,0.57008374,0,0,0.57008374,0,0,0.57008374,1,0,0.57008374,1,0,0.57008374,0,-1,0.34892365,0,-1,0.34892365,0,0,0.57008374,0,0,0.33780867,0,0,0.57008374,0,0,0.33982834,0,0,0.33982834,0,0,0.34228107,0,0,0.34228107,0,0,0.5781397,0,0,0.5781397,0,-1,0.34144083,0,-1,0.34144083,0,-1,0.34150267,0,-1,0.34150267,0,0,0.34932163,0,0,0.34932163,0,0,0.33780867,0,0,0.3390141,0,0,0.33901408,0,0,0.33780867,0,0,0.58908486,0,0,0.58908486,1,0,0.58908486,0,0,0.33780867,0,0,0.588074,0,0,0.588074,0,0,0.588074,0,0,0.588074,0,0,0.588074,0,0,0.588074,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,-1,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.35126632,0,0,0.5786918,0,0,0.5786918,0,0,0.5786918,0,0,0.5786918,0,0,0.5786918,0,0,0.5786918,0,-1,0.33588406,0,-1,0.33588406,0,-1,0.33588403,0,0,0.58908486,0,0,0.58908486,0,0,0.58908486,0,0,0.58908486,0,-1,0.3451489,0,-1,0.3451489,0,-1,0.3451489,0,-1,0.3404489,0,-1,0.3404489,0,-1,0.3404489,0
     566,  34.25%,0.1773049645390071,-1,0.432973,0,-1,0.432973,0,-1,0.432973,0,-1,0.4174695,0,-1,0.432973,0,-1,0.432973,1,0,0.48919407,0,0,0.48919407,0,0,0.48919407,-1,0,0.48919407,0,0,0.48919407,0,-1,0.432973,0,-1,0.432973,0,0,0.48919407,0,-1,0.4174695,0,0,0.48919407,0,-1,0.41094503,0,-1,0.41094503,0,-1,0.40706256,1,-1,0.40706256,1,0,0.48613706,0,0,0.48613706,0,-1,0.4243662,0,-1,0.4243662,0,-1,0.43201044,0,-1,0.43201044,1,-1,0.3911123,0,-1,0.3911123,0,-1,0.4174695,0,-1,0.411282,0,-1,0.411282,0,-1,0.4174695,0,0,0.5025687,0,0,0.5025687,1,0,0.5025687,0,-1,0.4174695,0,0,0.50122184,1,0,0.50122184,0,0,0.50122184,0,0,0.50122184,0,0,0.50122184,0,0,0.50122184,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,-1,0.385737,0,0,0.5002796,0,0,0.5002796,0,0,0.5002796,0,0,0.5002796,0,0,0.5002796,0,0,0.5002796,0,-1,0.42333832,0,-1,0.42333832,0,-1,0.42333832,0,0,0.5025687,0,0,0.5025687,0,0,0.5025687,0,0,0.5025687,0,-1,0.43339995,0,-1,0.43339995,0,-1,0.43339995,0,-1,0.4229756,0,-1,0.4229756,0,-1,0.4229756,0
     567,  26.03%,0.13768115942028986,1,0.62975776,-1,1,0.62975776,0,1,0.62975776,-1,1,0.6326542,0,1,0.62975776,-1,1,0.62975776,0,1,0.60667694,0,1,0.60667694,0,1,0.60667694,-1,1,0.60667694,0,1,0.60667694,0,1,0.62975776,0,1,0.62975776,0,1,0.60667694,0,1,0.6326542,0,1,0.60667694,0,1,0.62942463,0,1,0.62942463,0,1,0.6327711,0,1,0.6327711,0,1,0.6378837,0,1,0.6378837,0,1,0.63207084,0,1,0.63207084,0,1,0.6393423,0,1,0.6393423,0,1,0.6140087,0,1,0.6140087,0,1,0.6326542,0,1,0.6405144,0,1,0.6405144,0,1,0.6326542,0,1,0.62821627,0,1,0.62821627,1,1,0.62821627,0,1,0.6326542,0,1,0.615196,0,1,0.615196,1,1,0.615196,1,1,0.615196,1,1,0.615196,0,1,0.615196,0,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.6200021,0,1,0.6200021,1,1,0.6200021,1,1,0.6200021,1,1,0.60954607,0,1,0.60954607,0,1,0.60954607,0,1,0.60954607,0,1,0.60954607,0,1,0.60954607,0,1,0.6372927,0,1,0.6372927,0,1,0.6372927,0,1,0.6282162,0,1,0.6282162,0,1,0.6282162,1,1,0.6282162,0,1,0.63318205,0,1,0.63318205,0,1,0.63318205,0,1,0.6319417,1,1,0.6319417,1,1,0.6319417,1
     568,   2.74%,0.031746031746031744,-1,0.40403655,0,-1,0.40403655,0,-1,0.40403655,1,1,0.39661005,0,-1,0.40403655,0,-1,0.40403655,1,-1,0.40068814,1,-1,0.40068814,1,-1,0.40068814,1,-1,0.40068814,0,-1,0.40068814,1,-1,0.40403655,1,-1,0.40403655,0,-1,0.40068814,0,1,0.39661005,0,-1,0.40068814,0,1,0.40150815,0,1,0.40150815,0,1,0.40421996,1,1,0.40421996,1,-1,0.45345843,1,-1,0.45345843,1,-1,0.39824173,1,-1,0.39824173,0,-1,0.39804646,1,-1,0.39804646,1,1,0.39998418,0,1,0.39998418,0,1,0.39661005,0,1,0.40880212,0,1,0.40880206,0,1,0.39661005,0,-1,0.43253925,0,-1,0.43253925,0,-1,0.43253925,0,1,0.39661005,0,-1,0.41675773,0,-1,0.41675773,0,-1,0.41675773,0,-1,0.41675773,0,-1,0.41675773,0,-1,0.41675773,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,1,0.40587828,0,-1,0.4191917,0,-1,0.4191917,0,-1,0.4191917,0,-1,0.4191917,0,-1,0.4191917,0,-1,0.4191917,0,-1,0.39371794,0,-1,0.39371794,0,-1,0.393718,0,-1,0.4325392,0,-1,0.43253925,1,-1,0.43253925,0,-1,0.43253925,0,-1,0.40213865,0,-1,0.40213865,0,-1,0.40213865,0,-1,0.39617598,1,-1,0.39617598,1,-1,0.39617598,0
     569,  30.14%,0.1543859649122807,-1,0.5364538,-1,-1,0.5364538,-1,-1,0.5364538,-1,-1,0.5334708,0,-1,0.5364538,-1,-1,0.5364538,-1,-1,0.47796765,-1,-1,0.47796765,-1,-1,0.47796765,-1,-1,0.47796765,-1,-1,0.47796765,-1,-1,0.5364538,0,-1,0.5364538,0,-1,0.47796765,0,-1,0.5334708,0,-1,0.47796765,0,-1,0.5316482,-1,-1,0.5316482,-1,-1,0.53344584,-1,-1,0.53344584,-1,-1,0.5134455,-1,-1,0.5134455,-1,-1,0.5344638,-1,-1,0.5344638,-1,-1,0.5347364,-1,-1,0.5347364,-1,-1,0.5179181,-1,-1,0.5179181,-1,-1,0.5334708,0,-1,0.53416204,0,-1,0.53416204,0,-1,0.5334708,0,-1,0.4751466,0,-1,0.4751466,1,-1,0.4751466,0,-1,0.5334708,0,-1,0.48479035,1,-1,0.48479035,1,-1,0.48479035,1,-1,0.48479035,1,-1,0.48479035,0,-1,0.48479035,0,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.5155683,1,-1,0.48066798,0,-1,0.48066798,0,-1,0.48066798,0,-1,0.48066798,0,-1,0.48066798,0,-1,0.48066798,0,-1,0.5373519,1,-1,0.5373519,1,-1,0.5373519,1,-1,0.47514653,0,-1,0.4751466,0,-1,0.4751466,0,-1,0.4751466,0,-1,0.53772825,0,-1,0.53772825,0,-1,0.53772825,0,-1,0.5353944,1,-1,0.5353944,1,-1,0.5353944,0
     570,  15.07%,0.13095238095238096,1,0.4596544,0,1,0.4596544,0,1,0.4596544,0,1,0.46215743,0,1,0.4596544,0,1,0.4596544,0,1,0.52043676,0,1,0.52043676,0,1,0.52043676,0,1,0.52043676,0,1,0.52043676,0,1,0.4596544,0,1,0.4596544,0,1,0.52043676,0,1,0.46215743,0,1,0.52043676,0,1,0.45789915,0,1,0.45789915,0,1,0.46593428,0,1,0.46593428,0,1,0.5309563,0,1,0.5309563,0,1,0.46157712,0,1,0.46157712,0,1,0.46982563,0,1,0.46982563,0,1,0.44880664,0,1,0.44880664,0,1,0.46215743,0,1,0.46503997,0,1,0.46503997,0,1,0.46215743,0,1,0.5092176,0,1,0.5092176,0,1,0.5092176,0,1,0.46215743,0,1,0.53231114,0,1,0.53231114,0,1,0.53231114,1,1,0.53231114,0,1,0.53231114,0,1,0.53231114,0,1,0.45190525,0,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.45190525,0,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.45190525,1,1,0.51199126,0,1,0.51199126,0,1,0.51199126,0,1,0.51199126,0,1,0.51199126,0,1,0.51199126,0,1,0.46918356,0,1,0.46918356,0,1,0.46918356,0,1,0.5092176,0,1,0.5092176,0,1,0.5092176,0,1,0.5092176,0,1,0.46641505,0,1,0.46641505,0,1,0.46641505,0,1,0.46305072,0,1,0.46305072,0,1,0.46305072,0
     571,  95.89%,0.48951048951048953,0,0.62711227,0,0,0.62711227,0,0,0.62711227,0,0,0.6332958,0,0,0.62711227,0,0,0.62711227,0,0,0.752672,0,0,0.752672,0,0,0.752672,0,0,0.752672,0,0,0.752672,0,0,0.62711227,0,0,0.62711227,0,0,0.752672,0,0,0.6332958,0,0,0.752672,0,0,0.6353568,0,0,0.6353568,0,0,0.631577,0,0,0.631577,0,0,0.7425038,0,0,0.7425038,0,0,0.62619096,0,0,0.62619096,0,0,0.6281945,0,0,0.6281945,0,0,0.63834566,0,0,0.63834566,0,0,0.6332958,0,0,0.6403713,0,0,0.64037126,0,0,0.6332958,0,0,0.7634771,0,0,0.7634771,0,0,0.7634771,0,0,0.6332958,0,0,0.74470866,0,0,0.74470866,0,0,0.74470866,0,0,0.74470866,0,0,0.74470866,0,0,0.74470866,0,0,0.64747053,0,0,0.64747053,0,0,0.64747053,0,0,0.64747053,1,0,0.64747053,0,0,0.64747053,0,0,0.64747053,0,0,0.64747053,0,0,0.64747053,1,0,0.64747053,0,0,0.64747053,0,0,0.64747053,1,0,0.76398057,0,0,0.76398057,0,0,0.76398057,0,0,0.76398057,0,0,0.76398057,0,0,0.76398057,0,0,0.6268967,0,0,0.6268967,0,0,0.6268967,0,0,0.7634771,0,0,0.763477,0,0,0.763477,0,0,0.763477,0,0,0.6249728,0,0,0.6249728,0,0,0.6249728,0,0,0.6260609,0,0,0.6260609,0,0,0.6260609,0
     572, 100.00%,1.0,0,0.87321055,0,0,0.87321055,0,0,0.87321055,0,0,0.8789292,0,0,0.87321055,0,0,0.87321055,0,0,0.96339476,0,0,0.96339476,0,0,0.96339476,0,0,0.96339476,0,0,0.96339476,0,0,0.87321055,0,0,0.87321055,0,0,0.96339476,0,0,0.8789292,0,0,0.96339476,0,0,0.8795837,0,0,0.8795837,0,0,0.87923056,0,0,0.87923056,0,0,0.96804297,0,0,0.96804297,0,0,0.8754867,0,0,0.8754867,0,0,0.87748843,0,0,0.87748843,0,0,0.87894785,0,0,0.87894785,0,0,0.8789292,0,0,0.8850382,0,0,0.8850382,0,0,0.8789292,0,0,0.9731747,0,0,0.9731747,0,0,0.9731747,0,0,0.8789292,0,0,0.96115226,0,0,0.96115226,0,0,0.96115226,0,0,0.96115226,0,0,0.96115226,0,0,0.96115226,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.8856855,0,0,0.96715295,0,0,0.96715295,0,0,0.96715295,0,0,0.96715295,0,0,0.96715295,0,0,0.96715295,0,0,0.877722,0,0,0.877722,0,0,0.8777221,0,0,0.9731747,0,0,0.9731747,0,0,0.9731747,0,0,0.9731747,0,0,0.8735275,0,0,0.8735275,0,0,0.8735275,0,0,0.87616843,0,0,0.87616843,0,0,0.87616843,0
     573, 100.00%,1.0,0,0.78731424,0,0,0.78731424,0,0,0.78731424,0,0,0.7915743,0,0,0.78731424,0,0,0.78731424,0,0,0.92517287,0,0,0.92517287,0,0,0.92517287,0,0,0.92517287,0,0,0.92517287,0,0,0.78731424,0,0,0.78731424,0,0,0.92517287,0,0,0.7915743,0,0,0.92517287,0,0,0.7890538,0,0,0.7890538,0,0,0.78756034,0,0,0.78756034,0,0,0.9352614,0,0,0.9352614,0,0,0.787624,0,0,0.787624,0,0,0.79657173,0,0,0.79657173,0,0,0.7819681,0,0,0.7819681,0,0,0.7915743,0,0,0.80006254,0,0,0.80006254,0,0,0.7915743,0,0,0.94019204,0,0,0.94019204,0,0,0.94019204,0,0,0.7915743,0,0,0.9256139,0,0,0.9256139,0,0,0.9256139,0,0,0.9256139,0,0,0.9256139,0,0,0.9256139,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.7967041,0,0,0.93006593,0,0,0.93006593,0,0,0.93006593,0,0,0.93006593,0,0,0.93006593,0,0,0.93006593,0,0,0.79083055,0,0,0.79083055,0,0,0.79083055,0,0,0.94019204,0,0,0.94019204,0,0,0.94019204,0,0,0.94019204,0,0,0.7888514,0,0,0.7888514,0,0,0.7888514,0,0,0.7867957,0,0,0.7867957,0,0,0.7867957,0
